temperature,humidity,rainfall,soil_pH,disease_present
28.11103572,39.92744302,1.185406591,4.191798144,0
19.30583441,36.88292408,10.81359257,5.705958578,0
45.29333841,46.61736612,11.28175513,7.634487171,0
24.62117857,42.28187289,4.559423732,5.328472881,0
28.35240309,53.45117174,18.502452,8.190919656,0
19.64071383,33.98102839,38.26084044,8.301211,0
17.23120617,100,2.302250957,7.671173353,0
29.08944829,41.62223217,8.605455616,8.444394935,0
26.88204763,23.6470973,0.053606718,6.388438502,0
20.48974223,30.81383541,12.48462614,6.561397985,0
20.65168459,38.50121966,5.349170278,7.762750669,0
30.62717392,51.1229245,2.147652809,6.217623651,0
19.05294054,44.63723058,13.95221779,5.830240031,0
33.21336477,28.32499176,16.64151774,6.76639116,0
20.49689633,38.59683772,1.178453514,6.959467799,0
28.19195963,60.17806449,0.418597848,7.379031198,0
23.35690762,41.11223335,4.065833957,7.006903138,0
28.01593716,36.72674425,9.834739893,7.355748079,1
22.27942999,100,15.77065244,7.035518519,0
24.18603547,47.6339308,7.897957482,6.162003573,0
25.20459588,35.43831653,8.692849595,4.60720563,0
19.98906272,45.02574774,16.08729272,7.53449453,0
28.70412173,36.71110503,7.525647014,4.138506181,0
22.43393217,47.19327602,9.445731614,8.466250413,0
23.85700042,41.69693158,7.261195227,7.728063205,0
20.02825313,44.81967827,21.24089457,7.019097736,0
12.18833171,32.40816454,2.685549917,8.349730473,0
24.04486119,100,3.065164436,6.756116267,0
37.06307711,49.45497305,1.369216606,4.253947963,0
28.92302144,39.20603619,17.11840316,6.517219783,0
37.35554715,42.85034742,5.306496452,5.247418835,0
23.68554585,36.93604573,4.275480629,5.662648876,0
25.11232946,48.98726774,39.81840346,6.068133201,1
27.73559558,33.9219002,26.14605849,7.485703359,0
19.09593592,38.6439876,35.75110941,6.263181465,0
45.85741271,47.85992813,1.534997213,6.136061309,0
28.57690658,51.72967699,22.18720282,5.35887462,1
28.59092863,34.76240709,3.985534478,6.429425088,1
27.19237869,59.59683982,0.127375495,5.117758845,0
25.09808329,43.13241694,4.964270098,5.174472169,0
28.36430618,29.57071738,7.117111357,7.407664488,0
27.95907067,43.69052049,1.145362886,5.54146269,1
23.22979645,36.17000786,7.714928323,4.231298528,1
22.13199114,44.34068487,17.11822772,5.546547787,1
25.50928148,39.57143752,4.742541714,6.873574935,0
32.74510076,40.7427369,4.348601499,7.66293514,0
18.80446462,30.88406623,4.137146727,8.328715066,0
17.66237367,49.90061231,25.6517718,7.357991897,0
25.82380421,28.43872633,0.499868837,5.929832242,0
25.25443851,28.91235105,5.889243674,5.346036756,0
25.86670832,43.67360349,3.073399679,4.583334956,0
26.21976599,56.02844247,22.42497325,6.824588955,1
23.88398873,36.47406903,1.00983734,6.294474913,0
32.44931719,47.00972323,5.300811041,7.049656824,0
16.99548011,50.73340177,5.222508977,5.067099204,0
20.85751488,48.14684437,21.92784208,5.456398756,0
24.4837262,36.88791711,2.427003513,5.314429073,0
16.78405594,29.08953283,10.35342914,7.58943329,0
24.12072798,17.92452434,1.443394491,4.770534167,1
33.30735083,37.37159501,30.78586067,6.738124527,0
25.10443244,51.78087369,8.989788492,4.231097571,0
39.23025679,28.75834015,9.84186162,6.472874092,0
18.69917617,47.00209848,5.687609305,4.287612891,0
21.91819296,30.4984747,4.189800945,4.791444659,1
23.1240181,41.06072576,2.391159708,4.508613859,0
23.41142452,47.07791614,9.263101435,5.560264092,0
31.40821898,33.40504563,30.91400915,5.54679138,0
41.68268296,100,4.459605217,7.718886763,0
19.44271022,35.84908663,21.46923173,5.015593531,1
26.23252389,47.05148659,1.610803328,4.388740338,0
27.49110874,42.35317168,27.50843213,6.715803059,0
30.70074519,100,4.315313252,7.093528148,0
32.90270343,55.5834996,4.775959164,5.326706272,0
19.92452904,46.62306142,6.214634791,6.712663524,0
31.41856867,33.09648134,12.66714789,7.492254556,0
18.71211071,39.14136099,12.71728704,5.563988226,0
23.8299007,39.24101215,6.53135597,6.36409228,0
27.33179187,40.80319573,7.405593831,4.659849732,0
29.93667258,65.24509277,0.304700197,4.106410605,0
24.62024488,43.70851893,3.628320049,8.416155887,0
35.10114358,19.6409743,4.246740353,5.348788827,0
25.75878996,34.57201028,8.180921564,5.255059228,0
20.82428549,20.67627913,8.171238337,8.379603099,0
35.44769361,36.70201743,12.37528891,7.277050857,0
16.96169486,20.1268977,12.62404839,6.633840496,0
25.92370289,31.28409529,2.681549396,7.146955278,1
35.1180311,100,14.70490002,7.19466955,0
25.03399922,43.84160178,0.197982667,7.435011461,0
24.04980482,40.00539363,12.5935122,4.302351541,0
23.21277289,43.02962307,1.07653257,5.857741389,0
24.09804159,38.95448611,13.08031236,5.32808643,0
31.86424237,26.0570225,7.489095846,4.317563373,0
13.94069044,45.13521369,5.749277969,5.856695486,0
32.66716851,59.2222456,11.7333494,6.772780684,0
17.88021424,44.09212579,0.370487407,4.80323956,1
23.66673835,35.74075401,2.529204216,5.372620347,0
34.28066685,25.71932824,9.582595881,6.876268699,0
27.94276635,30.91933029,18.78726236,6.606960959,0
17.00937824,44.53039657,4.798239099,7.909534584,0
27.31086333,50.73118027,2.994328062,7.560539363,0
35.12154812,42.60866175,7.313402084,8.345249735,0
18.18412998,47.9988729,9.736954324,6.687369896,0
25.94853084,47.07678244,5.449048316,7.143103149,0
21.69008911,45.06534391,20.93221512,7.872278165,1
27.12943603,33.41526405,7.411589364,7.779966002,0
25.09573889,41.73923512,0.364810007,7.234247389,0
21.79256545,31.51622196,2.523843708,6.251152942,1
27.43936142,40.17428953,5.990141131,5.229430997,0
34.02174055,43.30863531,11.96419797,7.947470893,0
24.04548104,56.78783807,2.481437736,7.49494949,0
28.59878971,26.90268026,37.40486049,7.770581284,0
18.53363521,44.81507631,3.835445167,4.633551932,0
20.21781812,54.81236592,7.603135929,5.416657952,0
27.36203139,47.58847766,0.191485537,5.911982671,0
32.42058014,48.32945443,21.61873353,7.772583875,0
26.77806674,45.87694902,15.5511382,8.017990027,0
23.43470985,52.9833449,2.174821129,5.282017214,0
24.99645703,29.12521832,27.06601619,7.088931253,0
18.74796133,26.14073334,3.795631253,4.350163928,0
28.02257663,39.9366586,11.78260511,5.843079724,0
29.41166531,18.38837896,17.09127417,6.190010985,1
22.73954834,52.30645804,13.50597006,7.445347667,0
22.64978926,52.20715195,24.95960932,8.013875066,0
26.32939115,35.66649445,19.97122733,5.517774561,1
22.81640132,36.29229403,52.23490841,6.374825005,0
24.66933693,39.27652525,2.0164067,6.913517001,0
35.49860895,40.5202065,3.635007601,5.47909253,0
23.7648715,41.27173919,10.11222119,8.434921959,0
23.20829924,45.58232107,13.20683362,7.940984708,0
21.76229097,38.27373647,7.648688888,5.33381273,0
28.72095986,49.43193303,0.768036876,6.285758039,0
24.09387913,44.45947777,18.42601666,5.03878276,1
21.75313481,33.93036554,32.40977171,6.315267635,1
31.60652016,53.35112668,5.20062896,7.074995552,0
48.14702253,26.41743014,2.546503198,4.384844918,0
21.99788217,39.07834189,0.195027023,7.915527422,0
15.66730024,49.66917401,2.70889246,6.671856408,0
30.03756845,32.76926895,12.0370209,8.453213044,0
21.57685087,43.09555647,24.25763268,4.115161783,0
43.42969199,45.43339597,0.98178663,7.74174258,1
15.14948091,31.39476132,8.057766896,7.563833717,0
29.46298669,100,11.89186819,4.597836304,0
18.94414035,38.4349617,3.23490021,5.508875358,0
28.6538206,34.48262148,8.437306552,7.981582914,0
25.07136534,63.01674852,12.56138149,6.333044328,0
20.2303029,32.36893647,18.18427377,5.805766694,1
22.96481844,50.04930294,6.023925448,8.074733945,0
28.43159228,36.07198983,13.7775976,4.42005036,0
25.52947227,29.13363811,3.592252958,6.129052523,0
27.9220649,41.02814243,2.39586431,6.935683441,0
34.88220292,46.49093384,2.074101555,6.738436476,0
17.17879194,49.20509575,4.445272955,5.189244045,1
33.08606287,55.62265111,0.365391807,6.53490807,0
25.52177969,69.4524629,3.326680544,7.188527939,0
20.50607976,42.50514204,10.56193304,6.631984333,1
18.34843187,33.36907826,10.4389415,7.080080017,0
24.05439805,44.52874327,0.763993099,5.152354327,0
29.60825056,37.3378705,3.388569417,7.747820276,0
24.3622544,49.2596613,8.429419122,6.023602916,0
32.55577465,100,3.835355348,8.442507298,0
17.74412155,63.68334542,5.412642545,4.104783943,0
24.93955526,48.56048095,12.47613898,5.711419171,0
18.73803278,23.15995982,0.093100336,4.812137735,0
26.81815941,32.90971098,3.235076036,6.500242871,0
29.43443695,100,1.535851242,5.094422925,0
22.89619103,51.76344056,1.365177706,7.31865076,0
11.97893072,27.27762373,31.95164583,7.968396381,0
38.9921111,100,4.725032813,4.948979591,0
27.18369276,20.52660127,7.488471911,4.723049282,1
27.02147377,39.10664135,13.23589597,7.939107336,0
31.17891096,51.12046842,0.48610029,5.625723618,0
19.6447316,34.4848427,2.757833289,5.955626357,0
28.40108053,24.93077701,17.84671373,4.994362761,0
30.96253756,41.46214796,19.80433576,5.913916906,0
16.10706208,33.95281133,4.667304649,5.040850329,0
26.59825913,46.29558366,4.697822132,6.996673483,0
22.47910084,31.14673568,14.14269552,6.244943856,0
24.59238663,32.2736311,3.496570935,7.546272007,0
26.73838242,19.78997679,1.245366312,5.407276522,0
22.56385718,41.69944711,2.977801539,6.27517757,0
21.6214596,38.39095062,4.899528693,5.167854953,0
25.17076209,28.11615329,0.536167384,8.205132686,0
19.56377031,41.93798714,6.513917099,6.348710505,0
19.57087436,50.27070301,13.47102544,4.780581233,0
28.39686641,37.84432057,7.210223985,5.227445466,0
19.25602982,42.6816695,0.746107729,4.373058839,0
28.3315625,42.7331125,5.800857298,4.12517198,0
27.31295646,27.95670173,12.34104258,6.366648217,0
16.37096636,60.56585821,0.598526148,5.517053151,0
21.61217674,35.2915017,0.617128528,8.336980549,1
30.97054702,46.56116202,4.629905237,4.770991284,0
20.09417234,47.69215277,2.168682375,7.572606937,0
22.67797869,38.60404873,27.30001242,5.42187149,1
27.31030447,46.06795025,8.707047521,5.005918237,1
28.91695255,42.45819222,3.387303434,8.363365686,0
23.74230557,25.82360243,12.20023358,7.611594694,0
22.01244903,36.67727299,4.698901179,6.837794012,0
32.11184931,33.87449098,1.41696804,7.137044668,0
33.69449832,100,2.708016582,8.461216637,0
29.89429025,26.95996822,10.29311861,6.66943334,0
25.42659071,51.26433717,0.532700954,4.458552029,0
20.95867139,56.01992655,3.184011626,4.29189757,0
20.84777797,100,2.335872444,6.999730499,0
27.61257053,52.70529224,2.245634472,6.959205148,0
27.0919911,36.55365163,11.48104297,7.366782068,0
32.00799296,100,17.4764833,4.489504286,0
28.25225046,32.21412953,12.58311461,8.252060236,0
17.48459849,46.44064923,10.37689779,6.480212863,0
30.25973809,42.27063053,24.82331231,6.922999845,0
20.00969686,39.22778288,0.601666309,4.156835725,0
23.08014364,100,1.833017402,8.324383965,0
26.25100103,44.04941354,5.351300235,6.531663319,0
34.97833745,31.61342362,4.659345488,6.535134008,0
40.54959278,33.19091171,5.413735001,8.245998923,0
28.0336153,46.81993299,2.312449102,8.182075802,0
24.08401691,50.41732853,1.619347655,4.991343663,0
27.67252824,45.51680232,7.11704808,8.189944699,0
29.43827713,58.96888748,26.31818927,7.314795802,0
23.39666187,56.35007166,4.975301719,4.085053273,0
33.97605678,44.41035835,0.443210404,5.079294169,0
26.1503538,31.61419341,12.24744867,5.858410655,0
27.48871545,26.90012488,3.440477261,6.62270105,0
28.32962126,36.12618255,2.811633751,7.155983787,0
27.10793305,47.53213446,3.919439336,4.945946773,0
29.1947025,58.26647079,12.86686245,7.765152314,0
21.91373407,44.17447034,17.08260883,7.805718958,0
22.20849123,51.68722794,8.868680247,6.857494687,0
19.49922884,37.54692514,3.893143669,8.144922597,0
27.19750615,46.22769125,3.717570132,7.658420921,1
28.89468252,48.23356829,1.327412476,4.997306467,0
27.28886433,20.20405724,27.07566042,7.594045898,0
33.37246217,35.86561198,10.16496221,8.289409354,0
24.97201991,49.49700384,0.273451127,4.619229012,0
28.34370828,42.74468336,10.85796054,8.404140482,0
19.54149562,28.03484952,5.926747557,4.112467585,1
23.06450149,15.69877624,35.95679246,6.349752601,1
28.47768879,36.34219255,17.09638568,7.482519125,0
29.24551055,39.28414307,1.879160816,7.556971461,0
23.53016526,31.1607705,12.73362608,7.306026561,0
24.64200374,100,6.646880193,6.382081177,0
17.41063127,45.06386747,2.070797228,6.929339449,0
23.214854,46.70687171,11.99781292,7.149694835,0
29.45191582,16.44081075,7.927191018,6.225426509,1
41.81403762,26.85714902,0.308447238,6.680582388,0
27.50332861,36.95377352,10.40120624,7.808656241,1
25.24886844,45.72173131,10.07822556,5.407955595,0
25.03531579,44.89234014,1.55584395,6.354428471,1
21.6983943,44.71869948,4.292267844,4.038158745,0
28.4941421,36.16582058,8.816453029,7.093463799,0
27.10486472,36.72366563,1.494087902,4.879234591,0
27.46009424,32.71670732,19.15442677,6.164505642,0
22.36982579,47.68194128,0.278708553,4.945923473,0
14.2332854,30.79511212,1.085181791,4.105901716,0
30.48576356,48.50036395,1.234191737,6.174492483,0
22.60581272,42.07853238,7.51003281,5.91175123,1
20.68612118,39.54955522,9.678841033,5.913172811,0
28.46739456,33.432896,5.170798013,4.93962772,0
23.0399368,26.44458139,3.406143621,8.262420654,0
45.44952288,33.52347244,16.57144886,4.015782183,0
28.08502975,36.69993131,0.707293609,8.011954525,0
28.41784662,100,3.289095118,7.316058654,0
18.17022144,38.02644845,0.399011466,4.774324151,0
31.05971993,49.24357368,0.139875056,6.124863938,0
26.30625266,45.67217905,4.359963083,8.449825367,0
23.1536143,35.03794124,2.166939727,6.896642066,0
25.71694234,40.46936298,3.124746917,4.573195257,0
16.11882384,34.43835431,17.20074307,6.059390075,1
27.04326406,41.48760733,1.779074289,6.106913935,0
19.85314246,55.40107824,15.15189055,7.610184998,0
18.23664857,49.68498803,11.24085872,8.122733198,0
17.38820407,45.20794306,3.951864032,4.370086945,0
30.56344187,35.07115088,7.908838212,5.413167791,0
21.85368303,47.49938393,5.877707626,5.342971571,0
32.66863855,23.13123049,1.374193013,8.482216562,0
22.32099268,37.47646518,23.77150481,6.516522025,0
16.46321021,45.8371142,8.430820173,7.959241733,0
19.4173778,47.40421214,21.22265921,5.917147823,0
31.1790581,100,17.36286041,7.252254177,0
24.22050911,42.94830689,0.831380791,5.28963539,0
22.25856352,38.04275021,2.322734347,8.103037106,0
25.80009113,45.3797597,1.569592536,6.048158084,0
41.26337052,30.47138959,17.76552875,7.616764738,0
30.58699408,31.55322737,19.83743266,5.151175975,0
32.24249615,40.61734676,7.507159346,7.121219539,0
23.20115677,41.73197643,1.100136274,5.82321282,0
18.36976157,21.74384821,1.457388801,4.141477403,0
22.93267419,44.55146381,16.79585803,5.858537142,1
26.30140253,47.72728378,26.47756973,6.475097388,1
20.18120537,39.22714763,2.224883724,4.682927263,0
20.21424543,63.74466283,0.112000637,4.827608973,0
26.71893941,33.17064894,4.019008254,6.091882592,0
24.75673824,36.38912837,0.309741747,5.542283706,0
25.16398498,36.04933094,17.60114976,5.983332421,1
21.20752333,39.23812389,6.763141685,6.073721452,0
23.84799643,36.71275187,10.26833482,4.630342197,0
20.37883428,25.93189455,5.301526536,4.815375589,0
29.45099206,34.53451704,4.238952247,7.816744271,0
30.17624667,39.02379304,2.512863883,4.732234102,0
15.76906069,100,14.71994077,6.996614499,0
30.52866855,62.02243273,11.89240475,5.88337621,0
17.51735372,53.35473898,4.474267901,8.357065087,0
21.74988033,100,3.873052033,4.297469628,0
24.58281015,33.04190389,0.012436517,7.736749897,0
17.7517739,100,0.656614234,6.21152154,0
20.39070093,57.84558889,9.761881062,4.024085669,0
19.98021314,38.34575948,7.22797046,5.186470985,0
26.03633665,100,5.705812978,5.834635836,1
25.34672169,34.98822863,17.57371033,5.413876391,0
21.39131223,47.57056002,7.009741403,5.631022588,0
25.88410436,46.89940277,4.853099052,8.125023591,0
22.26659958,37.99783334,1.758501586,5.624203146,0
23.64172445,46.83414674,17.18628019,5.884732207,1
33.36726045,17.26827797,8.586074908,7.425091991,1
31.70230526,41.03829235,0.970175991,7.572251046,0
18.50209382,48.60685421,10.46679633,4.378403433,0
29.14866209,31.67136725,5.535082814,7.168315156,0
29.05698277,31.63661464,16.68053866,6.171573792,0
19.25868356,21.33551847,25.12252322,4.60234252,1
43.64083233,55.89895595,9.174559434,5.191197538,0
32.68965959,100,13.15324637,4.202659738,0
19.38727597,42.41043278,0.582552067,5.62106735,1
20.41248589,46.03917041,8.215613002,5.149328982,0
30.08830733,55.12067949,14.07885699,5.719465288,0
26.35747655,38.46102226,6.866923568,6.611532464,0
27.75738138,34.60570206,9.00294579,7.295527984,0
26.70294608,41.73067649,22.9212188,6.72408394,0
26.9534796,52.84080277,2.207708335,7.05269786,0
18.36763936,38.29827469,1.034140862,7.895376043,0
30.23658853,30.45130918,11.73261311,7.932209996,0
30.84794996,24.59242192,17.30752269,7.873237068,0
23.85304628,27.78702615,19.0039326,4.68926012,1
24.78261525,48.64391497,10.2622976,5.129811101,0
17.34446249,36.79375524,17.91040237,6.260463872,0
41.35691067,33.9247909,12.06189278,5.614326823,0
27.86028721,32.84032777,0.914323159,4.592510357,1
24.68904492,40.8504586,14.35667428,5.294876056,0
30.6217668,37.60544906,1.97670377,8.389429427,0
23.32961385,37.26867856,2.699853769,5.5611704,1
27.82302963,53.49323928,5.019495116,5.885113307,0
19.90167831,55.38016282,3.777046204,4.028806398,0
24.88223925,23.89978327,3.880944626,7.237366959,0
24.12822871,43.27592731,1.854378364,5.860975295,0
26.12653961,32.23137901,3.479574053,4.464130283,0
23.15236536,37.51748886,0.198584706,8.358505322,0
24.34263702,43.09278385,6.403857631,7.498449457,0
29.13023586,37.87280083,14.63568393,7.267675402,0
22.81617881,42.30459881,19.82295733,8.310425507,0
16.9671145,46.72970206,17.1718215,5.83366038,0
33.74791952,42.94576801,5.386383689,7.233400931,0
31.90727039,33.53163696,13.10914129,4.927935538,0
18.53868652,33.70800393,3.395239722,7.137042464,1
28.44853903,25.60294703,0.571657379,4.063355915,0
22.48512615,31.46079702,11.26923882,4.568374212,0
26.31743608,59.62068362,10.46388497,5.913665134,0
26.47112065,32.07996426,16.17618258,4.054417127,0
23.827961,100,9.573893446,6.07884635,0
21.08117167,43.19927862,1.706597705,6.352562871,0
32.32094211,38.89635241,19.18428011,6.797229689,0
30.62856063,38.04406763,9.86854805,4.451740046,0
20.84088896,54.09045966,16.48229153,4.814553609,0
24.66410855,45.49126676,14.87694376,6.759775168,0
21.42120005,34.70007068,3.536288554,6.961844706,0
28.41026033,35.75524082,0.774783878,4.116551027,0
32.43623078,34.97413486,1.941970835,6.43165313,0
22.09973379,48.74739622,0.97461059,7.532417794,0
26.1970225,36.91852371,2.789369984,4.31095395,0
41.24763833,22.06846498,6.153203533,5.859277894,0
27.36001135,39.51680321,23.73121351,5.469300729,1
38.06966451,24.62973999,20.55871556,8.111495314,1
28.71341209,61.84230602,12.67977477,4.836110769,0
27.41124476,30.34332086,0.244078217,5.432621859,0
18.81168789,38.38135235,4.176225128,8.043001352,0
29.34578032,42.58202735,11.46800178,5.487939877,0
29.43645419,37.11341839,1.381464793,6.391063483,0
21.18356948,37.09969599,16.14892009,4.148659018,0
25.18968918,44.21827286,24.60101029,8.432060963,0
42.62496745,55.26215959,4.371174704,7.712260185,0
23.9534309,47.67509082,12.23641851,6.854804251,0
30.36489024,54.78513879,1.604083732,4.273398729,0
36.81936247,29.53380892,11.73820163,4.336914826,0
21.07006984,43.17362633,0.216889258,6.452381339,0
18.09477698,41.55246052,1.634269967,5.282789963,0
26.51909298,43.51091292,12.37465635,6.802552514,0
28.60781253,53.76231971,12.44274875,6.691866168,0
23.84566813,37.7921085,10.24886213,7.773931292,0
32.26630332,35.94496633,6.488700886,5.266196773,0
18.306971,45.33980797,11.2364734,6.60038586,0
28.46459312,22.21797272,14.86339244,7.498134935,0
21.9706959,37.63147951,33.95662499,6.208478438,1
33.59688953,38.65802311,21.94996346,7.737896492,0
34.96257677,30.79641384,15.82475695,4.590742907,0
21.16671706,50.57059011,11.86648791,7.302539943,0
22.25221432,29.37759683,8.536811295,8.243419412,0
29.29793943,38.64126952,1.285254557,5.493474944,0
23.06434675,42.93157225,1.809906534,5.648513991,0
24.77294391,53.53451561,17.1635275,4.375973547,0
25.1269421,39.89443565,16.261412,6.886717508,0
15.40163422,49.36153594,9.531075442,6.486028265,1
24.93081127,47.00595397,5.777494456,4.181555914,0
21.55136113,41.23457556,0.263774973,7.384954121,0
22.53438589,29.10486592,3.962729,7.731780231,0
32.21816002,25.65419139,5.458306419,8.082038219,0
28.07619829,41.06505401,6.651746575,6.455803388,0
29.06602593,100,26.49657695,6.036610157,1
35.40777802,49.19261092,1.150847541,7.942617195,1
23.60119916,47.45856518,7.316113731,5.794135686,0
28.95185948,38.15389006,4.587429445,6.949494064,0
26.70025647,28.42287076,46.15030562,6.769130154,0
27.85306499,45.1073555,19.7951669,5.674724949,0
29.8409233,29.82050554,5.776527248,4.391004719,1
23.34345808,32.41536077,80.97198664,4.096369924,0
32.90822449,30.20584262,7.216768003,5.927069832,0
19.57424737,38.61498978,1.828630593,6.165407087,0
20.87294735,51.70192334,8.116485308,7.702052207,0
39.74547213,39.9495913,2.56449288,5.864852425,0
31.2233979,35.56781308,10.11461232,5.265219436,0
18.24462817,24.7438507,27.71631978,6.079434106,0
18.38771022,45.52124585,15.42707624,5.070957162,1
27.40933031,32.19595394,3.190539856,4.41112275,0
27.73632399,41.17517619,3.521973049,4.508693652,0
27.74441918,36.45781384,0.718056126,5.43619507,0
23.72522103,100,3.366872296,4.057043879,0
24.3727287,38.42763608,0.971992426,4.99091479,0
26.63939762,39.41073645,6.920452266,7.543854134,0
25.42946503,44.85747147,12.32190812,5.055777366,0
13.90349814,61.06940182,13.91030204,4.4982828,0
23.85100185,48.8844693,0.613747123,8.27086252,0
20.74296783,39.11393894,4.154486253,6.801115524,0
25.87605709,40.03197991,3.399186418,4.270116772,0
39.92629501,34.7514054,1.101501041,4.280097849,0
26.83740833,30.50004296,4.501560005,6.754549566,0
23.43235157,34.47249213,3.557041427,6.430579609,0
29.60900751,32.27851036,10.06486891,4.307686476,0
27.41343944,100,21.48171565,5.009419637,1
27.10047245,29.28805142,6.066791061,8.180693115,0
28.03425297,53.33210561,13.73043237,6.574048647,0
35.28271782,47.52046384,1.578362247,5.981464292,0
19.34555782,40.20501729,22.53474777,5.125699354,0
27.36816038,40.00318611,1.655762315,4.60164119,0
30.55214153,34.4271869,2.133184518,5.811842578,0
27.77756323,42.70084411,1.125684344,8.150649517,0
20.40656744,50.88092463,3.705992987,4.219201281,0
22.91316593,32.96843538,8.038786422,8.459404672,0
23.52455043,24.66607911,44.22358033,4.935157241,0
29.8790836,47.03218255,15.76816013,5.839453122,1
29.59227222,43.24365974,4.78738956,4.202730887,0
18.77141312,28.79801199,8.576588187,6.631519914,0
25.27467055,32.66608629,9.763274837,6.175998694,0
21.45210073,31.40895726,17.3006561,7.000181656,0
18.70747545,32.75467731,13.3351895,6.442051573,0
23.91491475,36.76317246,8.423228857,5.791800031,0
23.45758606,37.33452696,11.06190008,7.31990514,0
37.13358243,33.49206345,13.70096698,4.112595075,0
27.16479913,32.41836181,1.428824742,6.434630594,0
18.1119125,37.71215656,2.237130401,4.512442917,0
22.17612998,41.67691535,11.66626568,5.962037499,0
30.10691648,36.83703464,18.99961097,7.560063926,0
35.44221386,51.58667023,5.263831548,4.641073358,0
17.07008344,45.08087714,39.06554111,8.211146569,0
15.60037807,24.09154143,2.434377586,7.998271116,0
34.35482588,45.23727765,5.390524144,5.867072819,0
26.94807089,46.05543983,4.756564459,4.026886783,0
20.65853634,35.65265032,26.63496724,7.55385172,0
27.67314543,100,3.360022717,7.964031115,0
11.8212613,40.08066759,6.363714207,4.786321416,0
25.01687753,39.92291349,2.073118364,8.12286494,0
26.63910586,28.78353763,7.366106577,8.113437748,0
29.6213507,25.48780784,19.4774101,6.12080883,1
19.93052024,39.12446454,3.624623184,7.591156649,1
25.42843581,37.66922808,16.64908721,6.002265902,1
20.37287687,35.82734635,24.22625975,6.538208197,0
26.27691878,39.16589265,0.75756288,5.439275544,1
20.52326839,28.97223626,14.12328472,4.717612054,0
22.9594958,35.65179387,2.94832155,7.359414627,0
20.02092303,45.33325031,1.927691383,4.0062678,1
28.25568121,36.5002992,9.191006561,6.607987103,0
29.29225558,23.28027528,12.22824779,7.891087119,0
23.82689715,35.27307722,5.021318341,4.99574779,0
25.19118997,29.29841536,0.399616429,5.498047556,0
17.75704293,42.67136296,23.93654046,6.643686338,0
23.50161676,43.18837403,13.12103512,5.110916109,0
37.12346537,23.41225375,3.169966524,7.813690858,0
38.10396546,47.59012971,6.86894481,5.649714252,0
19.44016487,28.87813699,0.281863182,6.617261739,0
32.32088619,55.5918229,4.144293398,5.017545164,0
29.98429387,39.51223735,7.392649136,4.186238516,0
26.40318202,100,7.282017038,4.781651197,0
33.79310242,28.58013929,2.334273462,4.207895219,0
26.86052736,100,14.99451262,6.108717548,1
26.94579598,36.0870011,3.550507758,6.639868259,0
24.73439673,39.0334609,8.684772902,4.201038435,0
31.11784441,56.12780233,3.167981624,4.407169997,0
30.48234617,33.00755936,5.536772338,6.184862621,1
21.87161356,40.59962858,2.32581228,7.596309695,0
18.40376403,54.19844487,10.02414664,6.826041305,0
23.98509681,42.70513475,5.544020335,4.47119599,0
20.99980718,23.93397265,0.162486009,7.993940232,0
24.68237713,45.05389012,0.285692359,8.128526057,0
31.18719067,100,6.370207895,5.462305725,0
22.71349172,100,2.023926812,6.772080063,0
24.78588309,31.77132395,8.795780847,6.215472176,0
25.29011367,69.69509508,5.245726523,8.239106959,0
29.24215441,54.67375988,10.62530638,6.289368398,0
13.76555333,32.0338743,30.44821138,8.319846162,0
21.96649853,40.20013805,7.523371185,4.897041477,0
39.08462769,47.53644282,15.48242177,5.55491541,1
46.50059217,47.83660474,13.98532933,7.51605358,0
22.54048776,44.4233626,25.48371882,7.52624831,0
15.61723647,52.52159037,2.408212187,7.294824733,0
28.09855723,38.77031053,17.56355477,7.868251591,0
21.82318806,36.33282331,23.59371113,7.161457778,0
19.0516667,100,4.988360879,6.86238315,1
21.87827305,100,3.766097492,6.065162559,1
24.07737321,43.6518104,30.37302666,6.101894845,1
21.97627668,42.91283666,9.878748742,5.827726719,0
13.97216971,47.95234249,4.791275019,6.790953099,0
29.48533098,19.48947592,15.69389277,5.829987682,1
31.37437521,43.10068824,3.630867437,4.663724413,0
42.38641494,42.18568889,1.940795147,4.479383273,0
19.31157165,56.68808081,7.851958835,8.160125239,0
23.99254233,24.71412018,8.35199447,4.111325084,0
24.96739342,55.57186632,17.47244042,4.474602678,0
27.99397195,40.75409129,6.106963379,6.003871936,0
28.34170244,44.88989531,16.85167026,5.183168201,1
21.32913101,56.75918788,3.729824476,5.826320052,0
25.40997778,45.60761268,8.565328436,4.528513217,0
27.28640202,44.00368289,2.337910085,4.589081216,0
48.41866742,42.42291186,4.868583976,7.602960589,0
28.5225327,35.16521865,19.48691899,7.415989348,0
28.94528344,39.71510875,2.433311994,4.469137896,0
25.41913314,32.84487234,16.61992333,7.005056867,0
32.05229573,100,3.325004556,6.741900955,0
27.04881398,16.64069303,0.350985295,7.210132252,0
20.69456045,44.29039568,1.164603022,6.135020071,0
32.01684985,38.78262746,13.69946893,5.214940724,0
28.48951636,36.63796263,3.039075654,6.986556262,0
22.78477989,42.19758084,10.61737379,5.671108419,0
22.60253516,25.66436077,12.01306039,4.985288055,0
26.48287773,59.29269997,4.233009214,5.838830562,0
27.31592398,38.97232539,6.442027182,7.43471426,1
25.98646133,38.54155567,5.171239004,6.141069384,0
39.83481505,100,29.44069978,5.349389185,0
33.49978687,40.23946382,3.855872812,7.743408767,0
